Id._Empresa,Razón_Social,CIF,Domicilio,Id_Municipio_INE,Municipio,Población,Provincia,País,Código_Postal,Teléfono,Teléfono,Fax,Web,Email,CNAE,Descripción_actividad,Área_principal,Actividad_1,Actividad_2,Actividad_3,Actividad_4,Actividad_5,Actividad_6,Facturación_2019,Inversión_2019,Inversión_2020,Nº_empleados,Capital
366436,GRUPO ELECTRO STOCKS - GRUPO,B64471840,"de Can Ametller, 16 - 4ª planta",2055,Sant Cugat del Vallès,Sant Cugat del Vallès,Barcelona,España,08195,936036688,,936036689,www.grupoelectrostocks.com,info@grupoelectrostocks.com,4643,"Distribución de material eléctrico, climatización y fontanería.",Distribución,Distribución material eléctrico,,,,,,283.82,4.16,,982,10.987
366437,"TRESENS E HIJOS, S.A.",A58604224,"PRESIDENT LLUIS COMPANYS, 22",2457,Santa Coloma de Gramenet,,Barcelona,España,08921,933861909,,933863719,,,4673,Venta al por mayor de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,0.3,,,2,0.21
366441,"MATERIALS PER LA CONSTRUCCIO CASANOVA, S.L.",B58639113,P.I. CASANOVA-NAVE 2-7,2135,Sant Fruitós de Bages,,Barcelona,España,08272,938770625,,938773056,www.casanovagrup.com,casanova@casanovagrup.com,,Venta al por mayor de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,,,,,
366445,INTER AVIA S.A.,A58658204,"Avda. Cataluña, 177",1593,Parets del Vallès,,Barcelona,España,08150,938439669,,938437402,www.interavia.com,info@inter-avia.com,4673,Distribución de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,1.72,,,7,0.06
366455,"GRUP GAMMA, S.A.",A58815531,"Ramón Esteve, 16-18",1918,Sallent,,Barcelona,España,08650,938372288,,938372233,www.gamma.es,gamma@gamma.es,4673,Central de compras de materiales de construcción y baños.,Distribución,Central de compras materiales,,,,,,477,0.1,,63,1.1
366459,"MATELECSA, S.A.",A58861311,"CARRASCO I FORMIGUERA,26",1213,Mataró,,Barcelona,España,08302,937572600,,937572564,www.matelecsa.com,mataro@matelecsa.com,4674,Distribución de material eléctrico.,Distribución,Distribución material eléctrico,,,,,,3.96,,,,0.061
366507,"MATERIALS HOMS, S.A.",A59712208,"RIERA PPAL, 48-50",0039,Alella,,Barcelona,España,08328,935559753,,935559596,"www,materialshoms.cat",,4673,Venta de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,2.1,,,12,0.06
366551,"MACOBEL, S.A.",A78033784,"Fundición, 11 - P.I. Santa Ana",1230,Rivas-Vaciamadrid,,Madrid,España,28522,916668750,,91668892,www.macobel.es,macobel@macobel.es,4652,Venta de material eléctrico.,Distribución,Distribución material eléctrico,,,,,,1.09,,,5,0.06
366556,"TECNICAS DE FIJACIÓN MECÁNICA, S.A.",A78049434,"General Ricardos, 132",0796,Madrid,,Madrid,España,28019,914725754,,,www.tecfime.com,contacto@tecfime.com,4752,Distribución de ferretería y suministros industriales.,Distribución,Distribución ferretería / industriales,,,,,,1.64,,,9,0.06
366566,"SEGURA E HIJOS, S.A.",A78144524,"Avda. TENERIFE, 16",1343,San Sebastián de los Reyes,,Madrid,España,28709,916523900,,916528711,www.seguraehijos.es,sanse@seguraehijos.es,4673,Distribución de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,6.14,,,33,0.101
366614,"EUGENIO PEREDA, S.A.",A78674983,"Severo Ochoa, 1",0796,Madrid,,Madrid,España,28914,916880400,,915655144,www.pereda.com,pereda@pereda.com,4673,"Comercialización de sanitarios, fontanería, griferías, calefacción, electrodomésticos.",Distribución,Distribución fontanería y climatización,,,,,,43.42,0.36,,151,6.491
366636,"AYUSO 2, S.A.",A79022844,"P.I. LA FUENSANTA, NAVE 5",0920,Móstoles,,Madrid,España,28936,916465875,,916472861,www.ayuso2.com,ayuso2@ayuso2.com,2442,Comercio de perfiles de aluminio y manufactura de vidrio.,Distribución,Distribución hierros,Distribución vidrio,,,,,3.98,0.1,,16,0.06
366646,"CUÑADO, S.A.",A79187423,"Ctra. de Daganzo, km 2,400",0053,Alcalá de Henares,,Madrid,España,28806,918878700,,918878764,www.cunado.com,info@cunado.com,4669,"Distribuidora de tubos, válvulas y accesorios de valvulería.",Distribución,Distribución fontanería y climatización,,,,,,304.05,1.74,,190,2.404
366648,"FERRETERÍA ANSERJO, S.A.",A79198396,"San Onofre, 21",1343,San Sebastián de los Reyes,,Madrid,España,28071,916638113,,916519594,www.ferreteria-anserjo.com,ferreteriaanserjo@anserjo.com,4674,Distribución de productos de ferretería. ,Distribución,Distribución ferretería / industriales,,,,,,2.22,,,2,0.06
366663,"AISLUX, S.A.",A79462313,"Ctra. de Vicalvaro-Est. O'Donnell, 5",0796,Madrid,,Madrid,España,28032,915040949,,915043516,www.aislux.com,comercial@aislux.com,4673,Distribución de lucernarios y productos para iluminación natural.,Distribución,Otros distribuidores especializados,,,,,,10.29,0.03,,4,0.757
366673,"IDATERM, S.A.",A79956793,"Valle de Tobalina, 7 - P.I. El Gato",0796,Madrid,,Madrid,España,28021,915051000,,915052299,www.idaterm.com,info@idaterm.com,4673,"Distribución de aislamientos, tabiques, productos impermeabilizantes y placa de yeso.",Distribución,Otros distribuidores especializados,,,,,,18.22,,,33,0.479
366676,"ALMACENES ELÉCTRICOS MADRILEÑOS, S.A.",A80013170,"Senda Galiana, 2",0493,Coslada,,Madrid,España,28821,913770608,,913681474,www.aemsys.com,comercial@aemsys.com,4690,Mayorista de material eléctrico.,Distribución,Distribución material eléctrico,,,,,,19.96,0.02,,68,1.049
366683,"BPV SUMINISTROS ELÉCTRICOS, S.A.",A80112618,"Nicolás Copérnico, 4 - P.I. Codein",0587,Fuenlabrada,,Madrid,España,28946,916066868,,916000478,,bpv@grupobpv.es,4669,Ditribución de material eléctrico.,Distribución,Distribución material eléctrico,,,,,,0.8,,,7,0.1
366685,"COVAMA ELÉCTRICA, S.L.",B85067197,"Alcotanes, 20 - P.I. La Estación",1132,Pinto,,Madrid,España,28320,916923333,,916923213,www.covama.es,covama@covama.es,4669,Distribución de material eléctrico,Distribución,Distribución material eléctrico,,,,,,48.5,,,130,7.9
366695,"LUJISA, S.A.",A80436991,"San Ezequiel, 5",0796,Madrid,,Madrid,España,28021,915052500,,915052252,www.lujisa.com,info@lujisa.com,4652,Distribución de material eléctrico.,Distribución,Distribución material eléctrico,,,,,,14.18,0.03,,28,0.06
366697,"TEOPSA, S.A.",A80455280,"Fundidores, 32 - P.I. Los Angeles",0650,Getafe,,Madrid,España,28906,916820144,,916820374,www.teopsa.com,dptocomercial@teopsa.com,4673,Distribución de productos de escayola y aislantes.,Distribución,Otros distribuidores especializados,,,,,,13.91,0.1,,27,0.436
366703,"NEWFLOORS, S.L.",B80526213,"Luis I, s/n - P.I. Vallecas - Nave 65 B",0796,Madrid,,Madrid,España,28031,917788062,,917788366,www.newfloors.com,comercial@newfloors.com,4673,Venta mayorista de pavimentos de pvc.,Distribución,Otros distribuidores especializados,,,,,,5.87,,,11,0.045
366725,"PRETOBE, S.A.",A96179817,"CAMI CAPUTXINS, S/N, APDO. 423",1846,Ontinyent,,Valencia/València,España,46870,962912557,,962915627,www.pretobe.com,pretobe@pretobe.com,4673,Venta al por mayor de materiales de construccion.,Distribución,Distribución multiproducto,,,,,,1.6,,,6,0.156
366728,"VALVULERÍA DEL NORTE, S.L.",B01003581,"Coronación de la Virgen Blanca, 20",0590,Vitoria-Gasteiz,,Araba/Álava,España,01012,945150098,,945144334,www.valvuleriadelnorte.com,,4674,"Distribución de material de fontanería, climatización, calefacción y jardinería.",Distribución,Distribución fontanería y climatización,,,,,,8.08,0.95,,39,0.435
366760,"ALMACENES NAVARRO Y BLASCO, S.L.",B02616381,"Avda. Tarazona, 38",0693,Roda (La),,Albacete,España,02630,967440236,,967440236,,almacenesnavarroyblasco@gmail.com,4673,Venta al por mayor de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,0.17,,,3,0.06
366762,"SUMINISTROS ELÉCTRICOS JUAN A. LÓPEZ, S.L.",B02186682,"Cuchilleros, 10-12",0030,Albacete,,Albacete,España,02005,967524270,,967524280,www.sejalsl.com,sejal@sejalsl.com,4652,Distribución de material eléctrico.,Distribución,Distribución material eléctrico,,,,,,1.01,,,6,0.06
366766,"LOS SIETE HERMANOS DEL BONILLO, S.L.",B02203651,"Cno. de los Caleros, s/n",0194,Bonillo (El),,Albacete,España,02610,967371145,,967371160,www.sietehermanos.com,sietehermanos@sietehermanos.com,4673,"Distribución de materiales de fontanería, calefacción, pavimentos, energías renovables.",Distribución,Distribución fontanería y climatización,,,,,,11.36,0.08,,54,0.859
366770,"ELECTRICIDAD LUVIAN, S.L.",B03021755,"Isabel la Católica, 21",0149,Alicante/Alacant,,Alicante/Alacant,España,03007,965924846,,965923937,www.luvian.es,correo@luvian.net,4674,Distribución de material eléctrico,Distribución,Distribución material eléctrico,,,,,,1.4,,,9,0.004
366777,"VIUDA DE JUAN PÉREZ AURA, S.L.",B03043288,"CASETA SALSERO, S/N",0092,Alcoy/Alcoi,,Alicante/Alacant,España,03800,965545622,,965544005,,paura@bigmat.es,4673,Venta al por mayor de materiales para la construcción.,Distribución,Distribución multiproducto,,,,,,3.37,,,13,0.024
366779,"ELECTRO IDELLA, S.L.",B03044658,"Presbítero Conrado Poveda, 8",1040,Petrer,,Alicante/Alacant,España,03610,965376111,,965376150,www.electroidella.com,info@electroidella.com,4643,Distribución de material eléctrico.,Distribución,Distribución material eléctrico,,,,,,17.54,0.01,,76,0.126
366782,"HERMANOS LLEDO, S.L.",B03063237,"San Ramón, 101",0507,Campello (el),,Alicante/Alacant,España,03560,965630051,,965631367,,lledo@bigmat.es,4673,Venta al por mayor de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,1.82,,,13,0.06
366814,"SANEAMIENTOS SEMPERE, S.L.",B03140530,"Avda. DE VALENCIA, 34",0092,Alcoy/Alcoi,,Alicante/Alacant,España,03800,965332028,,965523793,,saneamientossempere@gibeller.net,4719,Venta al por mayor de pavimentos y sanitarios.,Distribución,"Distribución azulejos, sanitarios y grifería",,,,,,0.3,,,1,0.163
366853,"JPM DAL ROS, S.L.",B03277654,"P.I. La Pedrera, s/n",0417,Benissa,,Alicante/Alacant,España,03720,965731511,,965732374,www.dalros.com,dalros@dalros.com,4673,"Distribuidor de sanitarios, calefacción y aire acondicionado.",Distribución,"Distribución azulejos, sanitarios y grifería",,,,,,5.7,,,23,0.271
366857,"AZULEJOS EL CRUCE, S.L.",B03293776,"SENIOLA, 68",0823,Jávea/Xàbia,,Alicante/Alacant,España,03730,965790398,,965795865,,cruce@tresjiv.com,4673,"Venta de azulejos, pavimentos y otros materiales.",Distribución,"Distribución azulejos, sanitarios y grifería",,,,,,2,,,10,0.045
366861,"AMORÓS E HIJOS, S.L.",B03305752,"Historiador Bernardo Herrero, 37",1231,Sax,,Alicante/Alacant,España,03630,965474185,,965474877,www.gamma.es,amorosceramica@gmail.com,4673,Venta al por mayor de materiales de construccion.,Distribución,Distribución multiproducto,,,,,,0.42,,,3,0.006
366866,"HIJOS DE JOSE BUSQUIER, S.L.",B03323037,"Ctra. de Monovar, s/n ",0664,Elda,,Alicante/Alacant,España,03600,965387856,,965399698,www.busquier-bigmat.es,busquier@bigmat.es,4673,Distribución de material de construcción.,Distribución,Distribución multiproducto,,,,,,1.6,,,10,0.009
366872,"TABISAM, S.L.",B03343662,"Patricio Pérez, s/n",1339,Torrevieja,,Alicante/Alacant,España,03181,902261176,,965717173,www.tabisam.es,info@tabisam.es,4110,Distribución de materiales de construción y decoración y producción de prefabricados.,Distribución,Prefabricados de hormigón,Distribución multiproducto,,,,,12.79,0.22,,99,0.252
366896,"AZUL-GRES DEL MEDITERRANEO, S.L.",B03434479,"Ctra. Murcia-Alicante km 19,5   - La Aparecida",0993,Orihuela,,Alicante/Alacant,España,03311,966744859,,966743407,www.debarro.es,azulgresdelmediterraneo@gmail.com,4673,"Venta de azulejos, pavimentos y sanitarios.",Distribución,"Distribución azulejos, sanitarios y grifería",,,,,,4.31,,,18,0.1
366946,"FERRELDA, S.L.",B03789823,"Pablo Iglesias, 118",0664,Elda,,Alicante/Alacant,España,03600,965398225,,965389239,www.ferrelda.es,info@ferrelda.es,4752,Comercio al por menor de artículos de ferretería. ,Distribución,Distribución ferretería / industriales,,,,,,1.33,,,6,0.004
366956,"MATERIAL DE CONSTRUCCION EL MUNDO, S.L.",B03820909,"Avda. NAVARRA, 120",0190,Aspe,,Alicante/Alacant,España,03680,965493805,,965494794,,jmcerdan@mcelmundo.com,4673,Venta de materiales de construcción y baños.,Distribución,Distribución multiproducto,,,,,,1.8,,,7,0.03
366966,"HEPOLUZ, S.L.",B03868072,"FUSTERIA, 2 8",1225,San Vicente del Raspeig/Sant Vicent del Raspeig,,Alicante/Alacant,España,03690,965677060,,965677061,www.hepoluz.es,,4643,"Distribuidor de material eléctrico, ferretería y fontanería.",Distribución,Distribución multiproducto,,,,,,8.83,0.05,,61,1
366968,"COMATEL, S.L.",B03875762,"Rosa de los Vientos, 22",0149,Alicante/Alacant,,Alicante/Alacant,España,03007,965114808,,965116225,www.comatel.net,comatel@comatel.net,4669,Venta de material eléctrico al por mayor.,Distribución,Distribución material eléctrico,,,,,,1.98,,,9,0.006
366971,"GRES DENIA, S.L.",B03896008,"Ctra. Denia-Ondara, km. 1",0633,Dénia,,Alicante/Alacant,España,03700,966423252,,,www.gresdenia.com,gresdenia@gresdenia.com,4673,Distribución de azulejos.,Distribución,"Distribución azulejos, sanitarios y grifería",,,,,,0.6,,,,
366974,"AISLAMIENTOS ACÚSTICOS LEVANTE, S.L. (LEVANTIA)",B03901477,"Bolulla, 13  - P.I. de Rabasa",0149,Alicante/Alacant,,Alicante/Alacant,España,03009,965173258,,,www.aislamientos.info,info@levantia.es,4673,Venta al mayor de aire acondicionado y aislamientos térmicos y acústicos.,Distribución,Distribución multiproducto,,,,,,6.7,,,55,0.012
366988,"COMERCIAL LA ESCANDELLA, S.L.",B03974748,"Ctra. NOVELDA, KM. 2,5",0020,Agost,,Alicante/Alacant,España,03698,965691788,,965691692,www.laescandella.com,laescandella@laescandella.com,4673,Comercialización de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,,,,,
366994,"MATERIALES DE CONSTRUCCIÓN CALETA, S.L.",B03998838,"Ctra. NACIONAL 332, KM. 191",0710,Gata de Gorgos,,Alicante/Alacant,España,03740,966469150,,966469145,,bricoman@grupocaleta.com,4673,Producción de prefabricados de hormigón y venta de materiales.,Distribución,Prefabricados de hormigón,Distribución multiproducto,,,,,2.91,0.01,,15,0.917
367022,"SUMINISTROS SANTA TERESA, S.L.",B05114673,"JORGE DE SANTAYANA,19 P.I.HERVENCIA",0198,Ávila,,Ávila,España,05004,920212441,,920252224,www.segopi.es,pedidosavila@segopi.es,4669,"Distribución de pinturas, maquinaria y herramientas.",Distribución,Distribución multiproducto,,,,,,3.71,0.01,,24,0.3
367027,"ALMACENES NIETO, S.L.",B06007314,"Ctra. Hernán Cortés, 72",1535,Villanueva de la Serena,,Badajoz,España,06700,924846037,,924843293,www.almacenesnieto.es,admon@almacenesnieto.es,4673,Distribución de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,5,,,,1.25
367038,"CONSTRUCCION MODERNA, S.L.",B07010226,"Avda. CID, 89",0407,Palma,Ferriol (Son),"Balears, Illes",España,07198,971427587,,971427621,www.construccionmoderna.com,info@construccionmoderna.com,4673,Venta al por mayor de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,0.98,,,11,0.737
367040,"ZABALETA EXCLUSIVAS SANITARIAS, S.L.",B07079668,"VIAL, 1, PARC-41. P.I. SON LLAUT",0563,Santa María del Camí,,"Balears, Illes",España,07320,971621576,,971621520,www.zabaletabaleares.com,info@zabaletabaleares.com,4673,"Distribución de material de fontanería, calef., clim. y saneamientos.",Distribución,Distribución fontanería y climatización,,,,,,4.91,,,20,0.004
367049,"TRANSARBONA, S.L.",B07329550,"Ctra. FORNALUTX, 22",0619,Sóller,,"Balears, Illes",España,07100,971630751,,971634715,,tienda@transarbonagamma.com,4673,Distribución de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,2.39,,,19,0.015
367060,"COMERCIAL BARTOLOMÉ JUAN, S.L.",B07631963,"P.I. Son Castelló C/ Gremí de Teixidors, 6 -Pasaje particular-Nave 16",0407,Palma,,"Balears, Illes",España,07009,971432192,,971432772,,poligono@bjaluminox.com,4672,Distribución de hierros y aceros.,Distribución,Distribución hierros,,,,,,4.1,0.02,,12,0.06
367065,"SA TEULERA MAGATZEM DE CONSTRUCCIÓ, S.L.",B57966574,"Ctra. PALMA-MANACOR, KM. 38",0658,Vilafranca de Bonany,,"Balears, Illes",España,07250,971560154,,971560615,,andratx@tucasasl.com,4673,Venta al por mayor de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,1.34,,,6,0.034
367071,"VIGUETA LATINA, S.L.",B08112997,"CAMI DEL PLA, 19-23",1108,Malgrat de Mar,,Barcelona,España,08380,937654466,,937672085,,viguetaisa@gmail.com,4673,Distribuidora de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,,,,,0.084
367072,"VALLS HERMANOS, S.L.",B08142655,"Bruc, 107",1136,Manresa,,Barcelona,España,08243,938729000,,938720946,www.vallsgermans.com,vidre@vallsgermans.com,4673,Distribución de materiales y producción de doble acristalamiento.,Distribución,Distribución vidrio,,,,,,3.5,,,31,0.414
367081,"SUSECOSA, S.L.",B08368268,"Ctra. de Capellades a Martorell, km. 8,7",1614,Piera,,Barcelona,España,08784,937789098,,937762443,www.susecosa.es,mgabarro@susecosa.es,4673,Venta al por mayor de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,2.2,,,12,0.003
367096,"HUMET CERAMIQUES, S.L.",B08624975,"GENIS SALA, 34 ",2606,Santa Perpètua de Mogoda,,Barcelona,España,08130,935600658,,935740126,www.humetceramiques.es,humet@humetgamma.cat,4673,Venta al por mayor de materiales de construccion.,Distribución,Distribución multiproducto,,,,,,0.34,,,,0.181
367118,"FORJADO CERÁMICO Y MATERIAL DE CONSTRUCCIÓN, S.L.",B08897100,"Ctra. Sentmenat a Caldes, km. 1,5",2671,Sentmenat,,Barcelona,España,08181,937150275,,937153055,,forcemat@bigmat.es,4673,Venta al por mayor de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,2.5,,,8,0.003
367170,"BM FONTECHA, S.L.",B09264664,"Alcalde Martín Cobos, 15  - Naves 5 y 6",0597,Burgos,,Burgos,España,09007,947483902,,947483941,www.bigmatfontecha.es,fontecha@bigmat.es,4752,Venta al por mayor de materiales de construccion.,Distribución,Distribución multiproducto,,,,,,2.84,0.01,,17,0.104
367185,"FERRETERÍA MORALA, S.L.",B10039691,"Samaniego, 1",1318,Navalmoral de la Mata,,Cáceres,España,10300,927531869,,927537181,www.ferreteriamorala.com,ferreteriamorala@ferreteriamorala.com,4752,Distribución de ferretería.,Distribución,Distribución ferretería / industriales,,,,,,2.47,,,20,0.06
367199,"PÉREZ ALEGRE, S.L.",B10152072,"Plaza Mártires, 25",0149,Aldeanueva de la Vera,,Cáceres,España,10440,927572549,,927572549,,perezalegresl@hotmail.com,4673,Distribución de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,0.32,,,3,0.123
367205,"GARZÓN MATERIALES DE CONSTRUCCIÓN, S.L.",B10188621,"Ctra. N-110, KM. 344",0219,Barco de Ávila (El),,Ávila,España,05613,920340846,,920340958,www.grupogarzon.net,info@grupogarzon.com,4673,Venta la por mayor de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,1.39,,,12,0.021
367215,"DOCURRI, S.L.",B11054822,"Pso. DEL PRADO, 38-40",0380,Ubrique,,Cádiz,España,11600,956462263,,956463101,,info@grifbano.com,4719,Distribución de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,1.23,,,4,0.246
